sample_id,name,repeat,layer,grid_ix,grid_iy,timestamp,board_origin,cmd_x,cmd_y,cmd_z,detect_ok,tag_x_board_up,tag_y_board_up,tag_z_board_up,measured_x_machine,measured_y_machine,measured_z_machine,error_x_mm,error_y_mm,error_z_mm,error_xy_mm,reprojection_mean_px,reprojection_max_px,gear_ratio,gear_reduction,emm_wait_reached,emm_wait_s,settle_s,captured_at,emm_id1_deg,emm_id2_deg,emm_id3_deg,arm_id1_deg,arm_id2_deg,arm_id3_deg,emm_id1_reached,emm_id2_reached,emm_id3_reached,emm_status_json,image,overlay,error
127,z2_x2_y0,1,2,2,0,1782973938.3913035,center,0.0,-20.0,75.0,True,-20.753254707915932,8.47318359129435,142.8649836700852,0.32517671130899073,-18.059710790809604,75.69454898351972,0.32517671130899073,1.9402892091903965,0.6945489835197236,1.9673490053568088,0.42600549978491686,0.4289407801980526,50:20,2.5,True,0.1771397590637207,2.0,1782973938.3914554,-81.441650390625,-101.019287109375,-61.7431640625,-32.57666015625,-40.40771484375,-24.697265625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0127_z2_x2_y0_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0127_z2_x2_y0_r1_overlay.jpg,
128,z2_x3_y0,1,2,3,0,1782973941.9034693,center,20.0,-20.0,75.0,True,-19.25260281931591,26.490477486400135,142.36219492776016,18.404770853162706,-18.115487660781127,75.19176024119469,-1.595229146837294,1.8845123392188725,0.19176024119468593,2.4690368137367713,0.48882037536965267,0.49033139789601415,50:20,2.5,True,0.17560529708862305,2.0,1782973941.903696,-60.029296875,-113.203125,-74.81689453125,-24.01171875,-45.28125,-29.9267578125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0128_z2_x3_y0_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0128_z2_x3_y0_r1_overlay.jpg,
129,z2_x4_y0,1,2,4,0,1782973945.414675,center,40.0,-20.0,75.0,False,,,,,,,,,,,,,50:20,2.5,True,0.1886749267578125,2.0,1782973945.4149265,-41.4404296875,-127.4853515625,-90.494384765625,-16.576171875,-50.994140625,-36.19775390625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0129_z2_x4_y0_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0129_z2_x4_y0_r1_overlay.jpg,no AprilTag detected
130,z2_x4_y1,1,2,4,1,1782973949.2027106,center,40.0,-8.75,75.0,True,-7.134870962520083,43.58054265794809,143.00811914633402,36.474454926619295,-7.513776930600359,75.83768445976855,-3.525545073380705,1.2362230693996414,0.8376844597685533,3.7360026153302988,0.23727351904034177,0.23863024385195236,50:20,2.5,True,0.20639276504516602,2.0,1782973949.2029574,-40.23193359375,-116.4111328125,-100.21728515625,-16.0927734375,-46.564453125,-40.0869140625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0130_z2_x4_y1_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0130_z2_x4_y1_r1_overlay.jpg,
131,z2_x3_y1,1,2,3,1,1782973952.9412878,center,20.0,-8.75,75.0,True,-8.524970157061338,25.79858414550173,144.27341930691944,18.638838684185085,-7.368114438363881,77.10298462035396,-1.3611613158149147,1.3818855616361194,2.102984620353965,1.9396824052224022,0.34156154506171,0.345131709276045,50:20,2.5,True,0.181229829788208,2.0,1782973952.9415169,-58.787841796875,-101.546630859375,-84.5947265625,-23.51513671875,-40.61865234375,-33.837890625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0131_z2_x3_y1_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0131_z2_x3_y1_r1_overlay.jpg,
132,z2_x2_y1,1,2,2,1,1782973956.6994805,center,0.0,-8.75,75.0,True,-10.260597773503342,7.629224928920241,144.34788274996038,0.387517797416977,-7.533352001747937,77.1774480633949,0.387517797416977,1.2166479982520633,2.1774480633949054,1.2768721137865209,0.428078428602655,0.43502864021560683,50:20,2.5,True,0.2627139091491699,2.0,1782973956.6997623,-80.44189453125,-88.96728515625,-71.6748046875,-32.1767578125,-35.5869140625,-28.669921875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0132_z2_x2_y1_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0132_z2_x2_y1_r1_overlay.jpg,
133,z2_x1_y1,1,2,1,1,1782973960.2106032,center,-20.0,-8.75,75.0,True,-12.019216765866481,-10.080409712655836,143.96507849508484,-17.40776376288688,-7.761066928622184,76.79464380851937,2.59223623711312,0.9889330713778159,1.7946438085193677,2.7744688372131967,0.3065646597951792,0.3107936369087117,50:20,2.5,True,0.19573593139648438,2.0,1782973960.2109997,-104.139404296875,-79.024658203125,-61.644287109375,-41.65576171875,-31.60986328125,-24.65771484375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0133_z2_x1_y1_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0133_z2_x1_y1_r1_overlay.jpg,
134,z2_x0_y1,1,2,0,1,1782973963.7226725,center,-40.0,-8.75,75.0,True,-13.717146464900228,-28.324846392249448,143.09246927885422,-35.73063857590674,-7.882284109599725,75.92203459228875,4.269361424093262,0.8677158904002749,0.9220345922887532,4.35664754553186,0.07532624862152186,0.07594375985432912,50:20,2.5,True,0.1889333724975586,2.0,1782973963.722951,-129.13330078125,-72.09228515625,-54.60205078125,-51.6533203125,-28.8369140625,-21.8408203125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0134_z2_x0_y1_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0134_z2_x0_y1_r1_overlay.jpg,
135,z2_x0_y2,1,2,0,2,1782973966.9862585,center,-40.0,2.5,75.0,True,-3.9310914799103536,-29.391562466206327,142.34112341268346,-35.951049721957276,1.959269338834107,75.17068872611799,4.0489502780427244,-0.5407306611658931,0.17068872611798724,4.084897550978134,0.527070345760938,0.5299151121520206,50:20,2.5,True,0.20870733261108398,2.0,1782973966.98652,-128.78173828125,-60.5126953125,-65.621337890625,-51.5126953125,-24.205078125,-26.24853515625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0135_z2_x0_y2_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0135_z2_x0_y2_r1_overlay.jpg,
136,z2_x1_y2,1,2,1,2,1782973970.4969554,center,-20.0,2.5,75.0,True,-1.6671315158217794,-10.997404403477345,144.1776451552261,-17.430287505012004,2.6315285589462913,77.00721046866062,2.5697124949879964,0.13152855894629134,2.0072104686606167,2.573076382215639,0.3499456558493188,0.35489916817776174,50:20,2.5,True,0.17812752723693848,2.0,1782973970.4971993,-103.787841796875,-67.598876953125,-72.7734375,-41.51513671875,-27.03955078125,-29.109375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0136_z2_x1_y2_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0136_z2_x1_y2_r1_overlay.jpg,
137,z2_x2_y2,1,2,2,2,1782973974.2575562,center,0.0,2.5,75.0,True,-0.15022251683163335,6.868941727907401,144.96864786026813,0.500318455858944,2.6049414635211052,77.79821317370266,0.500318455858944,0.10494146352110523,2.7982131737026634,0.5112057003193817,0.5063826917886268,0.5102258719937747,50:20,2.5,True,0.17963910102844238,2.0,1782973974.2578056,-80.068359375,-77.67333984375,-82.628173828125,-32.02734375,-31.0693359375,-33.05126953125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0137_z2_x2_y2_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0137_z2_x2_y2_r1_overlay.jpg,
138,z2_x3_y2,1,2,3,2,1782973977.7711604,center,20.0,2.5,75.0,True,1.7203793709939053,24.782937536376696,144.72849915971327,18.508841764939664,2.9266330470111583,77.5580644731478,-1.491158235060336,0.42663304701115834,2.5580644731477946,1.5509895675955663,0.006398068652360396,0.006457040404544464,50:20,2.5,True,0.18399310111999512,2.0,1782973977.7714505,-58.33740234375,-90.472412109375,-95.38330078125,-23.3349609375,-36.18896484375,-38.1533203125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0138_z2_x3_y2_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0138_z2_x3_y2_r1_overlay.jpg,
139,z2_x4_y2,1,2,4,2,1782973981.2805126,center,40.0,2.5,75.0,True,3.379510301563192,42.40816074687464,143.21213763341288,36.2114616332954,3.0624949664144063,76.04170294684741,-3.7885383667046,0.5624949664144063,1.0417029468474084,3.830068347070885,0.3922881764082513,0.39598326404586803,50:20,2.5,True,0.180617094039917,2.0,1782973981.2807493,-40.01220703125,-105.8917236328125,-110.533447265625,-16.0048828125,-42.356689453125,-44.21337890625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0139_z2_x4_y2_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0139_z2_x4_y2_r1_overlay.jpg,
140,z2_x4_y3,1,2,4,3,1782973984.7994184,center,40.0,13.75,75.0,True,13.427113028908437,41.685510222214766,143.97926565156354,36.35635207945622,13.135009603085734,76.80883096499807,-3.6436479205437777,-0.6149903969142656,1.8088309649980658,3.695183805601524,0.3360423292802192,0.33887296626487595,50:20,2.5,True,0.1926722526550293,2.0,1782973984.799662,-40.660400390625,-95.712890625,-121.3330078125,-16.26416015625,-38.28515625,-48.533203125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0140_z2_x4_y3_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0140_z2_x4_y3_r1_overlay.jpg,
141,z2_x3_y3,1,2,3,3,1782973988.5578814,center,20.0,13.75,75.0,True,12.294723824202316,24.135471648061134,143.61799918464013,18.773977700847183,13.517462836367715,76.44756449807466,-1.2260222991528167,-0.23253716363228527,1.4475644980746551,1.247879886243106,0.16206708317100277,0.1632575959841202,50:20,2.5,True,0.2060258388519287,2.0,1782973988.5581458,-59.30419921875,-80.057373046875,-106.67724609375,-23.7216796875,-32.02294921875,-42.6708984375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0141_z2_x3_y3_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0141_z2_x3_y3_r1_overlay.jpg,
142,z2_x2_y3,1,2,2,3,1782973992.0714264,center,0.0,13.75,75.0,True,10.323483508837983,6.228835407532429,144.43144177096437,0.7641240773562225,13.09487285546064,77.2610070843989,0.7641240773562225,-0.6551271445393603,2.261007084398898,1.0065173526113667,0.22600996201072066,0.22939845117156976,50:20,2.5,True,0.20144248008728027,2.0,1782973992.071666,-80.7659912109375,-67.1484375,-94.251708984375,-32.306396484375,-26.859375,-37.70068359375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0142_z2_x2_y3_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0142_z2_x2_y3_r1_overlay.jpg,
143,z2_x1_y3,1,2,1,3,1782973995.830871,center,-20.0,13.75,75.0,True,8.453878002683549,-11.592864186637925,144.12457515581585,-17.1523598044713,12.766229453413246,76.95414046925038,2.847640195528701,-0.9837705465867543,1.954140469250376,3.0127826293183415,0.308444120949522,0.31114814265597573,50:20,2.5,True,0.2365889549255371,2.0,1782973995.8310127,-104.468994140625,-56.986083984375,-84.52880859375,-41.78759765625,-22.79443359375,-33.8115234375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0143_z2_x1_y3_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0143_z2_x1_y3_r1_overlay.jpg,
144,z2_x0_y3,1,2,0,3,1782973999.3522918,center,-40.0,13.75,75.0,True,6.728791378031264,-30.017135654839464,142.7741554574492,-35.656739523748584,12.633435623214567,75.60372077088374,4.343260476251416,-1.1165643767854334,0.60372077088374,4.484487436940137,0.06332037338487782,0.06409809444692306,50:20,2.5,True,0.17500853538513184,2.0,1782973999.3525212,-129.5947265625,-49.94384765625,-77.486572265625,-51.837890625,-19.9775390625,-30.99462890625,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0144_z2_x0_y3_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0144_z2_x0_y3_r1_overlay.jpg,
145,z2_x0_y4,1,2,0,4,1782974002.8581648,center,-40.0,25.0,75.0,False,,,,,,,,,,,,,50:20,2.5,True,0.17867469787597656,2.0,1782974002.858423,-130.902099609375,-40.4296875,-90.164794921875,-52.36083984375,-16.171875,-36.06591796875,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0145_z2_x0_y4_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0145_z2_x0_y4_r1_overlay.jpg,no AprilTag detected
146,z2_x1_y4,1,2,1,4,1782974006.3639672,center,-20.0,25.0,75.0,True,18.574524272879835,-12.615406550466368,144.33352124876254,-17.299960860811826,22.937330069395227,77.16308656219707,2.700039139188174,-2.0626699306047733,2.1630865621970656,3.3977667070840982,0.21370750497661767,0.21559901200756112,50:20,2.5,True,0.19997262954711914,2.0,1782974006.3642156,-106.06201171875,-47.340087890625,-97.0751953125,-42.4248046875,-18.93603515625,-38.830078125,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0146_z2_x1_y4_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0146_z2_x1_y4_r1_overlay.jpg,
147,z2_x2_y4,1,2,2,4,1782974009.8822005,center,0.0,25.0,75.0,True,20.30062852870602,5.376621655557496,145.23495634068044,0.7738674344082996,23.108343587106393,78.06452165411497,0.7738674344082996,-1.8916564128936066,3.0645216541149694,2.043828464054455,0.14623738461256566,0.14840591184789143,50:20,2.5,True,0.1917104721069336,2.0,1782974009.8824842,-82.364501953125,-57.54638671875,-106.50146484375,-32.94580078125,-23.0185546875,-42.6005859375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0147_z2_x2_y4_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0147_z2_x2_y4_r1_overlay.jpg,
148,z2_x3_y4,1,2,3,4,1782974013.3883786,center,20.0,25.0,75.0,True,22.183176857198468,22.9091547287979,144.1054989051355,18.403372087347865,23.47477211405337,76.93506421857003,-1.596627912652135,-1.5252278859466308,1.9350642185700337,2.208062679257349,0.31039659690233806,0.313078539864626,50:20,2.5,True,0.17601275444030762,2.0,1782974013.3885994,-60.8203125,-70.543212890625,-118.509521484375,-24.328125,-28.21728515625,-47.40380859375,True,True,True,"{""1"": {""enabled"": true, ""raw"": ""01 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""2"": {""enabled"": true, ""raw"": ""02 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}, ""3"": {""enabled"": true, ""raw"": ""03 3A 83 6B"", ""reached"": true, ""stall_protection"": false, ""stalled"": false, ""status"": 131}}",D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\images\0148_z2_x3_y4_r1.jpg,D:\ccy\Desktop\Delta_Robot\1 writer_bot\flutter\1.0\write_bot\02_visual\stage2_error_grid\overlays\0148_z2_x3_y4_r1_overlay.jpg,
